bitcoin,ethereum,solana,cardano,dogecoin
110570.44696030706,3879.285047105991,192.18346653724007,0.6443190415127402,0.1948651077383016
110676.86052315126,3885.926837813504,192.4318972769409,0.6411767040091017,0.195601629895238
110475.2792746721,3887.6615299520827,191.20182170898462,0.6404686020559075,0.195085378958883
111294.44433723789,3976.566094384576,194.07949040547658,0.6518865417944083,0.19807256788540123
111278.18292651157,3978.1532773966383,193.3828105047162,0.6523045182734054,0.1980216141607586
111455.90523406792,3981.9453794317556,193.23838879308505,0.6530532559995265,0.19823078604890557
110990.68405371568,3944.8328983023353,192.05325138374621,0.6483041915110915,0.1965571075178286
111151.46710179307,3953.068295524995,193.12422891172804,0.6518024776563767,0.19752441229451528
111344.38642783243,3957.118913751042,192.51260570842794,0.6507953579591106,0.1973803391904665
111213.9317437174,3958.933730698007,191.89045610990604,0.64820763646428,0.19694069025403937
111051.84953520617,3948.359187380205,191.74427008978287,0.6487342004093221,0.19708813859100557
111307.25811547365,3966.8034872204407,193.66377559505554,0.6546691351171566,0.19814665653962768
110838.85709025283,3937.7983613046986,191.78122612369432,0.6512234638321744,0.19670123701102263
109988.92412004159,3898.7237803172843,190.445229608244,0.6451832911091083,0.19480449835714006
110149.04389859618,3889.269137342921,189.52114879870797,0.6450486897464441,0.19490056711950302
110215.34810199725,3879.9685749238797,190.15470027133466,0.6448912567744374,0.19473159670222756
110342.829253726,3891.92083123731,191.21823297602205,0.6489311151590105,0.19538130183114433
110585.2481046863,3910.2892511518794,191.67894923317434,0.6498398279915467,0.19595685592157538
110630.57948719687,3931.51386561355,193.22297881272496,0.6553395815633191,0.1967258907568487
110919.40218327155,3936.5819339091986,193.56550731258832,0.6559685229080885,0.19748483501751715
111087.74174490428,3941.075616488155,193.73189798020124,0.6582188296197651,0.1979422292469258
110995.20314850457,3932.7869419419603,193.62223025816334,0.657030571236751,0.19799994041960198
110997.80437129698,3933.232269901015,193.47566388653937,0.655323651162058,0.19764132779850196
110742.40086612821,3916.948606421804,193.0051318852564,0.6554265738823394,0.19810771107710126
111108.65312045229,3933.918062063522,193.72818710655778,0.6575814986077733,0.19943186424138834
111080.28336353975,3935.8890630275346,193.92920827664813,0.6568489850152746,0.19893665607983502
111036.626561223,3925.032808400932,193.5528541272205,0.6537019789410567,0.19790725952614988
111306.02452878485,3925.1825695696125,194.1398490282959,0.656793963430936,0.19874699199211202
111338.44291460582,3929.4269651735694,194.4670447713041,0.655301402229413,0.19883687266875005
111471.77574252381,3930.745447758569,194.15254963039624,0.6511925297915533,0.19850604339566946
111507.89326706811,3930.2123708259114,193.96259951609676,0.6517020037947813,0.1979067320530222
111738.98925653729,3950.956202193473,194.8583787938513,0.6534515562435724,0.19867188119668525
111560.34109927919,3942.871790420662,192.93954202547158,0.6501225525405714,0.19775452493437912
111578.64850382108,3942.695578154994,191.9189821606986,0.6507009298546685,0.1970327551390649
111600.24101661498,3942.5648241870813,192.7323129307616,0.6546627830755355,0.19759053484701
111820.39354605979,3948.5483445792606,193.90407867991377,0.6565437732689366,0.19816510480772678
111696.70432950435,3943.127918816591,192.85329629665043,0.6522102181386864,0.19741713047258508
111587.53286386712,3936.1315843004245,192.65072335176413,0.6541272111427793,0.1969624457436525
111454.48811350744,3931.352232281623,192.08264268406737,0.6526833416167959,0.19641071766312856
111382.63495934718,3932.744902334679,191.8353949156034,0.6523671473791831,0.19654766875060944
111303.69891957722,3934.0847408780537,192.3311888622736,0.6551565845198348,0.19689883873271774
111652.20193757836,3956.097111874203,193.994585729798,0.6575084731208463,0.19783812449359406
111589.25036071423,3955.6354115591275,194.52146347812243,0.65711650407513,0.19725930064626318
111436.9480174695,3946.416550070104,194.33977633238715,0.656329483189102,0.19695937553780757
111397.19070064751,3948.6731340462875,194.14842607167387,0.6548237221162568,0.19679637260499136
111688.03881568028,3964.1229098715958,194.56587288779184,0.6571782779625435,0.19735081056806408
111620.3093731354,3954.0041199084208,194.011016152678,0.655259183600283,0.19651735296733663
111758.63702762155,3951.81548022707,193.70816980445258,0.6551912119127701,0.196697437633784
111753.27794364102,3945.3351706002322,193.53787608728177,0.6536048485400686,0.196110990728542
111464.8648935945,3930.1070671161,192.29004533644138,0.6496974807903112,0.19495676404923684
111319.18877311777,3931.671830320553,192.92276200103632,0.6477582960455113,0.19493702273391944
111436.09985959985,3939.860022107396,193.0749473909138,0.6506745527906949,0.19560909545396124
111635.49772678263,3945.576392637036,193.69943867904763,0.6540300341818759,0.19606954471385746
111614.99255495325,3944.571127706327,193.90719028253704,0.6535231464293738,0.1961039456451475
111714.20855820262,3951.9346831473554,194.05778150266943,0.6548645484721044,0.19661292594409668
111826.19227478495,3960.380363471771,194.20297109494638,0.6570572028647081,0.19710995567448733
112501.78806508525,3982.6170686874393,195.87105817516502,0.6628221898693467,0.1994405272454409
112486.22493930868,3985.3846149557867,195.0061709021452,0.6629799979844196,0.1989515280183768
113282.59454999492,4042.554096296082,197.69911812937593,0.6715582505674716,0.20162061758021452
113586.72462343427,4071.159982791571,197.78218634346374,0.6763082521046498,0.20229461749972744
113635.90930857442,4082.1603088498277,199.19577489652275,0.6768313045175102,0.20300493834802052
113578.8366173319,4067.2505435426096,199.08132359325364,0.6746352138601382,0.20261395279395594
113680.01517857636,4075.076997801198,199.52628363959192,0.6789084961263562,0.20311161667975272
113557.60101098006,4056.6424079658786,198.91991411200544,0.6741472109143586,0.20229641964814993
113484.57948892299,4062.3645119579646,199.0560199901057,0.6747609323398538,0.20251796986370668
113659.68644218838,4074.755529599982,199.390310776466,0.6761594775419335,0.20257863570124196
113547.67923965938,4066.928012672141,198.63632272850526,0.6725624955322056,0.20171177564828124
113450.43372360575,4068.577503039739,197.70374766468075,0.6713476729847763,0.2012072071664417
113502.98049760169,4082.7094184755333,198.29985063281362,0.6737027353031584,0.20223387858947112
114722.01666031986,4164.681493766204,200.13943303856183,0.6836643595531097,0.20551739336194635
114476.01227508577,4161.590896249249,200.07095684438153,0.6818433964586408,0.2057400449032107
114833.21487111114,4173.317092959025,202.9850325056783,0.6846864374828391,0.2077717487808362
115308.49503837402,4191.274519134569,204.47978135785385,0.690466157231673,0.20905375817787372
114916.39023835513,4205.873044242297,204.0143173663658,0.6889679891452923,0.20779494768484372
114972.25873472058,4205.30281228439,204.25678145976846,0.6846126636901771,0.20678313620988611
115269.0589739152,4216.255885682662,203.83595423426524,0.6843243760395188,0.20751475857971838
115513.15524233114,4231.910340415858,204.41064807820865,0.6851158360152915,0.20756607261852875
115957.34497996338,4232.019240027213,204.44000196074487,0.6865019825549377,0.20782702003056142
115579.33624074656,4199.7596694592785,202.52498778762103,0.6792625468616447,0.20613591766870284
115013.80014279131,4167.452640109152,200.40698291603567,0.6809570337419768,0.20406743651955686
115262.65742354769,4160.136608520241,199.95135311695066,0.6761301829518825,0.2027976310455621
115473.70985490437,4169.723417442871,200.4164445052492,0.6763580660645614,0.20296472583729266
115358.85880884479,4160.453601645435,200.11067257220986,0.6772926453272263,0.20325954732835586
115059.27087470166,4143.938905275264,199.59792610049078,0.6741196635320013,0.20242661529250186
115230.79366880337,4175.940716996438,199.9627195832837,0.6728766950833535,0.2028472460484221
114727.2314881359,4149.224260889007,199.13641940269235,0.6698997532744301,0.20194170363192376
114913.77257348821,4172.656037873132,200.0784678161255,0.6741776229855211,0.20302337979799287
115561.48527435142,4215.008383339759,202.58782990612974,0.6825875798498908,0.20494339646100593
115625.97153429297,4221.456990582955,202.2788292318734,0.6824026345616944,0.2051808562104747
115351.62818111318,4216.903047442572,201.84067270201,0.6812657680295486,0.20527091684753812
114851.0039675739,4201.323165697443,200.27258990038084,0.6749785911667446,0.20330320654344872
114556.78780221104,4132.4399467086905,199.30329511993938,0.6704570127814538,0.20206482816212132
114483.57892379885,4127.936866545744,199.27424302905422,0.6712441885154624,0.20242871507244337
114083.62215827091,4116.3675585614255,198.2552309740203,0.6668723808861385,0.20085502845820857
114182.79442806762,4123.206220671679,198.81130112961708,0.6677783136189024,0.20052168840914944
114007.46090415215,4119.084006984109,199.85650470315647,0.6667082712148977,0.2003636503381244
114432.66116338983,4137.21632837066,201.5673070019453,0.6701271584925257,0.20124120018198122
113915.6145651774,4094.000936192878,200.48835238976557,0.6655075817450354,0.19951213777620846
113893.59661408314,4089.379215981233,201.01851366974228,0.66484655525716,0.19960542916211518
114014.14638386737,4105.434234484199,201.65770535051203,0.6670687109225533,0.19997068309253288
113598.84106730104,4074.371303929943,199.1823680546716,0.6598788038962563,0.19867352035434224
114167.25192120054,4111.02853555158,200.6616438833231,0.666970546341018,0.20083453812731664
114180.58925285893,4114.367955388711,202.43459195098973,0.6639373816633565,0.20048394643853962
114409.44738110699,4123.739300157743,203.67533840417315,0.6661107539632422,0.2006481827772636
114517.38704647879,4122.457101257646,201.86759987391292,0.6660632060409093,0.20039611909081695
114582.85223859442,4117.043396369797,200.10848685293604,0.6644808951473264,0.20020298842625434
114330.19264699018,4110.360513073817,199.48047100908428,0.6621017497080273,0.1997567333721414
114579.63972598457,4130.836518921354,200.44853250482294,0.6680720284355506,0.201085444510282
115370.86317531622,4154.123019894714,202.686190151539,0.6713158876930851,0.20196255285763862
115047.92316979246,4108.572762440401,198.51363991432302,0.6643154017262735,0.19859197786359253
114680.98349398134,4097.573486815488,199.03366428474723,0.6648551470712246,0.19957859857030136
115432.20899391148,4135.8805459899095,200.06142694759893,0.6694419340371961,0.20160102346238293
115390.24148231091,4141.283196395574,200.63497432094175,0.670055078820285,0.2021823682611785
114879.04201216743,4111.149017506887,199.3545683763345,0.6648217876068062,0.2005531356004382
113794.77088444383,4040.2019306474435,195.4473080889673,0.6560261342524074,0.19702222878134712
112848.07396975305,3984.598530919486,193.1122614931207,0.6441827997372345,0.19320117104939036
112996.28547098102,3980.9918251171143,193.8517540604526,0.6455661718094777,0.1926468244380385
113215.0370549014,3995.6621517984677,194.81861316951154,0.6483645485450577,0.19393185687034523
112950.34863259472,3982.3127893175442,194.40531681984675,0.6462344815151022,0.19376247597702617
112619.43698929879,3973.6578078075363,193.88858302901278,0.6436949781226693,0.19353631611260405
112442.13048264038,3983.079367562992,193.80681092587545,0.643663356008759,0.19358664434060588
112661.34220587023,4003.4562012371575,194.7637922725455,0.644756323675969,0.19388679854689633
112553.70991070892,3997.9755626982037,193.9438800225627,0.6425076857022844,0.19310065930567102
112807.01104719764,4015.81991833549,194.60819693206474,0.6436710610917534,0.19390708571023693
113053.19741122347,4027.1040132714515,195.2073092226668,0.6450628109510476,0.19409365809591358
113314.76255765892,4027.1828925514474,195.56611411255213,0.6458249272709204,0.19429556271885703
113559.64323800545,4025.65075680788,195.65655354646802,0.6458033098006027,0.19436451566993043
113068.464139051,4009.9713339962886,194.55055948781444,0.6418062657664341,0.19327312727088158
113004.85818477189,4000.31933193003,194.313564304847,0.6424998140274782,0.19343569262311422
112901.12769806414,3994.3021974523485,196.4934468691979,0.647155911804746,0.1940866848014819
113128.77700040374,4013.492114255822,198.77439286838307,0.650457683829284,0.19550930134090724
113208.25405094813,4014.9336909859194,199.68617227038007,0.6517879108892449,0.19616339034698363
112936.90520098753,3993.6156195094504,200.3480287842522,0.647245477960127,0.19476171767143843
112462.75028238822,3987.896545079514,200.29187085585184,0.6458903010430648,0.19350159884139406
111501.30810115003,3946.9779390591793,196.94684519822724,0.6388346401137294,0.19100762831762244
111227.7335586805,3963.7180576140254,195.25530065842284,0.6422277151454968,0.19229117977689758
111896.91803955882,4007.2077738219673,197.8220380695324,0.6535235945284674,0.19501409277939688
111126.90411123922,3937.6166492572356,194.00015833694104,0.6452121981926671,0.19224765177577952
110741.00143005645,3919.5229250268594,193.28781189695658,0.6509687830181574,0.19428891204800874
111491.36658136133,3949.6405490278394,195.58723910985663,0.6539131675152257,0.19625185683536173
111617.67472874184,3958.6154146488634,196.30655955938497,0.6546909752226319,0.19638614668879004
111207.3808796623,3946.833952935212,195.78948040434966,0.6499608879376706,0.19528171916298928
110046.66925837283,3897.359267616961,194.22060377742542,0.6396415594827642,0.19235527078076486
110317.09722878615,3910.4430792191356,193.99447474764298,0.6425519963374818,0.19274714164071075
110669.5906561477,3930.813730411057,195.2067771769766,0.6438440952123664,0.19319111761448754
110896.71279230528,3944.8681912809316,197.7071311549925,0.6472071319448384,0.19418159710253594
110694.92533758724,3932.310349879731,196.86141565208754,0.6435239852806306,0.19322947876858113
108604.31193374432,3868.096269909211,192.19359288488624,0.6302670276184078,0.18791312630848242
110348.8065936701,3921.571688613109,195.29975714386558,0.640117349198807,0.19111502467982794
110931.4439411162,3919.5482031719002,194.8736842772778,0.6427177248651794,0.19175767005643565
111315.3215247364,3937.500676382498,195.80134308942735,0.6452366185938618,0.19273362695126528
110762.13324946298,3926.453327859664,195.54241889484047,0.640409258432198,0.19131090883164537
110278.97570288778,3903.964738372926,192.63712031629123,0.6346297028962637,0.18972289960485575
110096.7126707476,3893.342974280502,192.12200305027307,0.6319846925923344,0.18888453541072284
109790.13078494355,3884.4504837810046,192.18776692820106,0.6303173497815692,0.18826745775123166
108331.49088121804,3808.715704288673,187.19389410475756,0.6183292427366893,0.18360102703189451
107908.8997821788,3791.005873205908,186.36783631406013,0.6143558175987639,0.18316776126853843
108244.98214482478,3798.6162593440677,187.3027713945385,0.6118504047284958,0.18240274673286366
107633.23250565244,3769.7141516570337,184.86989220931068,0.6029909532442285,0.18055485390640105
108008.58442649327,3779.0593226672695,185.12632159259383,0.6052065528503527,0.1813550811835577
107418.2317332118,3762.882985927393,183.36069358637653,0.6015777183860107,0.1805767570849241
106985.72578963387,3724.5656314178327,181.49449754854655,0.5957273465062323,0.17877509672095812
106786.29956059155,3707.613934954593,180.05982581726207,0.5896022769753141,0.17757919070610595
107569.21621221502,3756.8511715092004,181.87334216010495,0.5956460016574973,0.1792130195207145
107854.90572441464,3769.8701021151473,182.37261648641032,0.599626648694879,0.17995801125023123
107811.51124016618,3780.0589687683796,183.35612653314968,0.5989835069070022,0.18038607972287696
108240.76528725718,3802.2953645331804,184.28637111326051,0.6005020308237154,0.18266494236534228
109387.53298510259,3832.385207269365,185.6770119720006,0.607940198677891,0.18432826174398761
109637.17189106879,3846.8912058654123,186.30795896605957,0.6109254401764778,0.18533512059813542
108900.12911986955,3826.553528326009,184.49833057275342,0.6067033310922499,0.18405877263331305
109143.784374306,3823.652805045292,184.96391822844438,0.6100188261267291,0.18429708004300813
110066.99802604332,3861.6155228974353,186.43184263119159,0.6149532875894369,0.18573794454122908
109832.92592530162,3848.1703538687766,185.50881067076452,0.6119528499436043,0.18497643432505217
109616.79036666283,3828.582663430626,185.40502683420237,0.6110443460041768,0.1844054116434526
109368.86824190164,3827.028493114542,185.10700192796773,0.6105468695505962,0.1843715840978629
109953.24259567405,3850.912266610738,185.9891337589675,0.6133965960686415,0.18529066959371285
109825.51298072185,3843.7892908497192,186.47975657354266,0.6108939769323172,0.1850884698450992
109827.01230324224,3838.530989731821,186.62811823550163,0.6111114680703713,0.18563321565416108
110325.2676562982,3873.2192006171467,187.71672142710545,0.6145693371670079,0.1865501582068313
109710.11918384078,3841.1139502799465,186.90159352665754,0.6138831971404007,0.18530596989063314
110063.44098949703,3855.848453236174,188.00556345826362,0.6136856701870915,0.18596486060868317
110588.71583789948,3864.974628162793,188.41726605335455,0.6162322071986677,0.18651631333509452
110323.49114110022,3866.561215510314,188.6152179974584,0.6125882195724061,0.18613443573391214
109076.4948704497,3825.8444989705695,185.60892941896782,0.6062144620331684,0.18423636615830263
109260.98083560332,3827.362657835129,185.43303985523931,0.6019250214172784,0.18458955840302924
109297.6374691829,3850.1326660657687,185.68640313708764,0.6036117981621245,0.1850451005877229
109935.67395777338,3888.0739868672576,188.54950594255013,0.6121292657424177,0.18744346475146284
109423.68231965421,3857.1332563470664,187.07155186358392,0.6081322719347115,0.18600289755187122
109554.25982985727,3858.9891095660782,187.20064631487065,0.6076400083118834,0.18607864614719444
109571.26180211104,3856.117107377288,187.28357231158438,0.6093861101346428,0.18613342340122194
109573.90555629115,3847.298177365196,187.2627467672827,0.6091366463515688,0.18645789100238466
109633.20394742656,3843.001054386909,186.9605599521242,0.6076847611475917,0.1860850028721243
109717.24113095991,3843.612709222359,186.31931268823095,0.6065785718730987,0.18585646636358627
109737.30627746301,3850.9485144788646,186.43071351166537,0.6081071983711142,0.1861791901688393
110082.93634309991,3857.9380732465556,187.0733130311133,0.6121434393254122,0.186826652713708
110129.12247259208,3864.9779905876903,186.76673548989967,0.6110270557456308,0.18677841274257825
110124.53504506861,3855.8170271514155,186.34014346579463,0.6087003520292128,0.18624505074294068
109931.10405282541,3852.725938992536,185.21503804635336,0.6073949176387804,0.185604177274799
110017.09767500978,3859.2351490304804,185.5351352843757,0.6130723017439886,0.18685407400834453
110159.76614442114,3874.250465653146,186.22865221882884,0.6143541127656283,0.18719295270960823
109919.60407942254,3874.2745703954915,185.84954521399115,0.6137541573394355,0.1870098997263066
110109.54311950356,3876.4642856707924,186.10265116315804,0.6139215483072595,0.18708549931768362
110082.74373849711,3874.0298058766816,185.90734945514845,0.6120526730047677,0.186856698502594
109985.33850776782,3875.2459109735314,186.26839096759545,0.6128236997365177,0.18699662192589123
109909.42379420102,3869.13196312871,185.26817783648963,0.6111684025782631,0.18657257229446836
109850.43699837709,3867.8569295323573,184.8673733233046,0.6062524834289821,0.1859424542758346
110123.15150840105,3889.6940245982205,185.8601943758771,0.6095440052203434,0.18684602674970271
110433.81730690403,3893.6555678181635,186.55478048869503,0.613276423136155,0.187451152566039
110211.91277441476,3864.9404354708004,185.1240905399331,0.6102169057467566,0.18678270558929166
110328.64617927653,3879.0202376386246,185.53779567567184,0.6103174967846366,0.18710629279844795
110277.9913786109,3877.964421525535,186.05130009162662,0.6127432607795993,0.1872220845199368
110387.56264844722,3880.756855038118,186.51790415689592,0.6138761817867098,0.18775790303460113
110015.89644154096,3870.6937152721866,185.7387173689102,0.6099147201628773,0.1867352859362596
110026.69447298996,3874.2524698970046,185.94478731469644,0.6107532401653858,0.18686006926157636
110066.94174051797,3872.926054735507,186.3556506725306,0.6131038871272193,0.1873356222985738
109932.61994701959,3865.2292635075937,185.29818114645815,0.610337295494863,0.18682429960573607
109953.55798231489,3869.6447117755793,184.88129927779477,0.6089390366037319,0.18616462578416335
109967.13702875398,3879.1132565917183,185.33443781663985,0.6096286561627502,0.18636178129756836
110006.75161801101,3875.8590551840434,185.18327719782792,0.6085850491712526,0.18616573758706198
110505.72505906872,3899.069076687442,187.49233090074134,0.6143329468275288,0.1874152807113353
110444.5484553532,3899.6618958765594,186.82201505952565,0.6144001650903167,0.18732002123841923
110658.13518089944,3901.3360394869414,187.3990107949992,0.6159063462493288,0.18776802996261158
110883.20944824758,3911.2129783756645,187.84187175731543,0.6173469644964756,0.18831089736969095
110778.32348894267,3893.5815484221007,187.01371716621827,0.613840575396077,0.18719871086654394
110596.23194748371,3871.8825537031285,185.9820015802435,0.6102555221567189,0.1863869812903484
110391.52172986242,3859.3626042094706,184.68904801812292,0.6070708621019224,0.18522763303044565
111057.64793364429,3891.2358408705823,186.11637945583846,0.6144500858465938,0.18697857015426927
110688.82532962412,3874.8074612081928,185.5187322824162,0.6111851709702548,0.18638062456304672
110481.94435751066,3866.1923957630015,184.99866464873378,0.6070013041871576,0.1850977112321378
110372.81685863339,3852.398605960839,184.3867019653075,0.5995295034015095,0.1837128145554239
110211.2339874412,3857.944861142896,184.39335826941866,0.6008718858946457,0.18379103651536802
110052.69360433816,3861.8294802131395,183.89379271149082,0.6000837822639715,0.1834342827756399
110076.2963719595,3853.7757872451425,183.83975283543128,0.5993040338164325,0.1837110280262319
110290.60648211652,3863.54278709037,184.28231916662875,0.5994651330043069,0.18404413577952522
110153.50675474871,3854.964503610781,183.86896486793316,0.5966682754637463,0.18314397339383695
110059.12871605546,3857.517748367745,184.42368261944506,0.5988874907039027,0.1832151763661488
110024.17454330286,3860.9723120947638,185.6177714232191,0.6025490718193367,0.18412538831058411
109715.8643029032,3851.9676538489366,184.68340066994412,0.599550204780454,0.18376758045550676
110650.2092823146,3910.0947691627284,187.67222619735156,0.6084487913662481,0.18638051983144605
110018.317867804,3871.9119991875523,187.5142868656984,0.6055154927277218,0.18440073092050263
109635.30840416232,3836.760166640188,186.02286637837057,0.5978391415379603,0.18308035664817002
